"id","name","code","state_id/id","regiune"
"8558","Mosneni","Mosne","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8559","Pesteana","Peste","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8560","Pestenuta","Peste","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8561","Stroesti","Stroe","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8562","Zegujani","Zeguj","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8563","Garla Mare","Garla","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8564","Vrata","Vrata","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8565","Godeanu","Godea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8566","Marga","Marga","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8567","Paunesti","Paune","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8568","Siroca","Siroc","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8569","Gogosu","Gogos","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8570","Balta Verde","Balta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8571","Burila Mica","Buril","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8572","Ostrovu Mare","Ostro","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8573","Greci","Greci","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8574","Baltanele","Balta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8575","Blidaru","Blida","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8576","Salatruc","Salat","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8577","Valea Petrii","Valea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8578","Visina","Visin","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8579","Grozesti","Groze","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8580","Carceni","Carce","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8581","Pasarani","Pasar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8582","Susita","Susit","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8583","Gruia","Gruia","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8584","Izvoarele","Izvoa","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8585","Poiana Gruii","Poian","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8586","Hinova","Hinov","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8587","Bistrita","Bistr","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8588","Carjei","Carje","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8589","Ostrovu Corbului","Ostro","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8590","Husnicioara","Husni","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8591","Alunisul","Aluni","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8592","Baditesti","Badit","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8593","Borogea","Borog","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8594","Celnata","Celna","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8595","Dumbravita","Dumbr","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8596","Marmanu","Marma","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8597","Opranesti","Opran","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8598","Peri","Peri","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8599","Priboiesti","Pribo","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8600","Selisteni","Selis","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8601","Eselnita","Eseln","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8602","Ilovat","Ilova","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8603","Budanesti","Budan","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8604","Cracu Lung","Cracu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8605","Dalbocita","Dalbo","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8606","Firizu","Firiz","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8607","Racova","Racov","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8608","Ilovita","Ilovi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8609","Bahna","Bahna","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8610","Moisesti","Moise","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8611","Isverna","Isver","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8612","Busesti","Buses","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8613","Cerna-Varf","Cerna","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8614","Draghesti","Dragh","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8615","Giurgiani","Giurg","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8616","Nadanova","Nadan","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8617","Selistea","Selis","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8618","Turtaba","Turta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8619","Izvoru Barzii","Izvor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8620","Balotesti","Balot","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8621","Halanga","Halan","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8622","Putinei","Putin","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8623","Rascolesti","Rasco","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8624","Schinteiesti","Schin","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8625","Schitu Topolnitei","Schit","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8626","Jiana","Jiana","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8627","Cioroboreni","Cioro","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8628","Danceu","Dance","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8629","Jiana Mare","Jiana","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8630","Jiana Veche","Jiana","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8631","Livezile","Livez","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8632","Izvoralu de Jos","Izvor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8633","Izvoru Anestilor","Izvor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8634","Petris","Petri","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8635","Stefan Odobleja","Stefa","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8636","Malovat","Malov","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8637","Bobaita","Bobai","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8638","Colibasi","Colib","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8639","Lazu","Lazu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8640","Negresti","Negre","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8641","Barda","Barda","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8642","23 August","23 Au","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8643","Obarsia de Camp","Obars","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8644","Izimsa","Izims","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8645","Oprisor","Opris","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8646","Prisaceaua","Prisa","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8647","Padina Mare","Padin","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8648","Biban","Biban","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8649","Iablanita","Iabla","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8650","Olteanca","Oltea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8651","Padina Mica","Padin","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8652","Slasoma","Slaso","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8653","Patulele","Patul","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8654","Viasu","Viasu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8655","Baia Noua","Baia ","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8656","Dubova","Dubov","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8657","Eibenthal","Eiben","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8658","Podeni","Poden","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8659","Gornenti","Gorne","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8660","Malarisca","Malar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8661","Ponoarele","Ponoa","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8662","Baluta","Balut","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8663","Baraiacu","Barai","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8664","Branzeni","Branz","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8665","Buicani","Buica","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8666","Ceptureni","Ceptu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8667","Cracu Muntelui","Cracu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8668","Delureni","Delur","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8669","Gardaneasa","Garda","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8670","Gheorghesti","Gheor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8671","Ludu","Ludu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8672","Proitesti","Proit","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8673","Raiculesti","Raicu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8674","Sipotu","Sipot","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8675","Valea Ursului","Valea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8676","Poroina Mare","Poroi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8677","Fantanile Negre","Fanta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8678","Stignita","Stign","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8679","Sipotu","Sipot","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8680","Pristol","Prist","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8681","Cozia","Cozia","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8682","Prunisor","Pruni","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8683","Arvatesti","Arvat","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8684","Balota","Balot","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8685","Baltanele","Balta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8686","Cervenita","Cerve","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8687","Dragotesti","Drago","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8688","Fantana Domneasca","Fanta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8689","Ghelmegioaia","Ghelm","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8690","Garnita","Garni","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8691","Gutu","Gutu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8692","Igiroasa","Igiro","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8693","Lumnic","Lumni","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8694","Mijarca","Mijar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8695","Prunaru","Pruna","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8696","Zegaia","Zegai","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8697","Punghina","Pungh","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8698","Cearangu","Ceara","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8699","Drincea","Drinc","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8700","Magurele","Magur","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8701","Recea","Recea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8702","Satu Nou","Satu ","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8703","Rogova","Rogov","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8704","Poroinita","Poroi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8705","Salcia","Salci","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8706","Stangaceaua","Stang","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8707","Barlogeni","Barlo","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8708","Breznicioara","Brezn","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8709","Ceranganul","Ceran","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8710","Fata Motrului","Fata ","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8711","Posta Veche","Posta","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8712","Satu Mare","Satu ","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8713","Tarsa","Tarsa","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8714","Svinita","Svini","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8715","Sisesti","Sises","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8716","Caramidaru","Caram","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8717","Ciovarnasani","Ciova","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8718","Cocorova","Cocor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8719","Craguesti","Cragu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8720","Noaptesa","Noapt","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8721","Sovarna","Sovar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8722","Ohaba","Ohaba","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8723","Studina","Studi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8724","Tamna","Tamna","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8725","Boceni","Bocen","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8726","Colaret","Colar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8727","Cremenea","Creme","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8728","Fata Cremenii","Fata ","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8729","Izvoralu","Izvor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8730","Manu","Manu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8731","Pavat","Pavat","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8732","Plopi","Plopi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8733","Valea Ursului","Valea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8734","Vanatori","Vanat","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8735","Branistea","Brani","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8736","Goanta","Goant","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8737","Rosiori","Rosio","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8738","Vanjulet","Vanju","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8739","Hotarani","Hotar","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8740","Vladaia","Vlada","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8741","Almajel","Almaj","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8742","Scorila","Scori","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8743","Stircovita","Stirc","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8744","Voloiac","Voloi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8745","Cotoroaia","Cotor","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8746","Lac","Lac","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8747","Ruptura","Ruptu","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8748","Sperlesti","Sperl","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8749","Titirigi","Titir","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8750","Valea Buna","Valea","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8751","Voloicel","Voloi","l10n_ro.RO_MH","Sud-Vest - Oltenia"
"8752","Targu Mures","Targu","l10n_ro.RO_MS","Centru"
"8753","Mureseni","Mures","l10n_ro.RO_MS","Centru"
"8754","Remetea","Remet","l10n_ro.RO_MS","Centru"
"8755","Cristesti","Crist","l10n_ro.RO_MS","Centru"
"8756","Valureni","Valur","l10n_ro.RO_MS","Centru"
"8757","Sancraiu de Mures","Sancr","l10n_ro.RO_MS","Centru"
"8758","Nazna","Nazna","l10n_ro.RO_MS","Centru"
"8759","Sangeorgiu de Mures","Sange","l10n_ro.RO_MS","Centru"
"8760","Cotus","Cotus","l10n_ro.RO_MS","Centru"
"8761","Tofalau","Tofal","l10n_ro.RO_MS","Centru"
"8762","Santana de Mures","Santa","l10n_ro.RO_MS","Centru"
"8763","Bardesti","Barde","l10n_ro.RO_MS","Centru"
"8764","Chinari","China","l10n_ro.RO_MS","Centru"
"8765","Curteni","Curte","l10n_ro.RO_MS","Centru"
"8766","Sighisoara","Sighi","l10n_ro.RO_MS","Centru"
"8767","Angofa","Angof","l10n_ro.RO_MS","Centru"
"8768","Aurel Vlaicu","Aurel","l10n_ro.RO_MS","Centru"
"8769","Rora","Rora","l10n_ro.RO_MS","Centru"
"8770","Soromiclea","Sorom","l10n_ro.RO_MS","Centru"
"8771","Venchi","Vench","l10n_ro.RO_MS","Centru"
"8772","Viilor","Viilo","l10n_ro.RO_MS","Centru"
"8773","Hetiur","Hetiu","l10n_ro.RO_MS","Centru"
"8774","Albesti","Albes","l10n_ro.RO_MS","Centru"
"8775","Barlibasoaia","Barli","l10n_ro.RO_MS","Centru"
"8776","Boiu","Boiu","l10n_ro.RO_MS","Centru"
"8777","Jacu","Jacu","l10n_ro.RO_MS","Centru"
"8778","Sapartoc","Sapar","l10n_ro.RO_MS","Centru"
"8779","Topa","Topa","l10n_ro.RO_MS","Centru"
"8780","Valea Albestiului","Valea","l10n_ro.RO_MS","Centru"
"8781","Valea Daii","Valea","l10n_ro.RO_MS","Centru"
"8782","Valea Sapartocului","Valea","l10n_ro.RO_MS","Centru"
"8783","Ludus","Ludus","l10n_ro.RO_MS","Centru"
"8784","Avramesti","Avram","l10n_ro.RO_MS","Centru"
"8785","Cioarga","Cioar","l10n_ro.RO_MS","Centru"
"8786","Ciurgau","Ciurg","l10n_ro.RO_MS","Centru"
"8787","Fundatura","Funda","l10n_ro.RO_MS","Centru"
"8788","Gheja","Gheja","l10n_ro.RO_MS","Centru"
"8789","Rosiori","Rosio","l10n_ro.RO_MS","Centru"
"8790","Reghin","Reghi","l10n_ro.RO_MS","Centru"
"8791","Apalina","Apali","l10n_ro.RO_MS","Centru"
"8792","Iernuteni","Iernu","l10n_ro.RO_MS","Centru"
"8793","Sovata","Sovat","l10n_ro.RO_MS","Centru"
"8794","Capeti","Capet","l10n_ro.RO_MS","Centru"
"8795","Iliesi","Ilies","l10n_ro.RO_MS","Centru"
"8796","Sacadat","Sacad","l10n_ro.RO_MS","Centru"
"8797","Sarateni","Sarat","l10n_ro.RO_MS","Centru"
"8798","Tarnaveni","Tarna","l10n_ro.RO_MS","Centru"
"8799","Botorca","Botor","l10n_ro.RO_MS","Centru"
"8800","Bobohalma","Boboh","l10n_ro.RO_MS","Centru"
"8801","Acatari","Acata","l10n_ro.RO_MS","Centru"
"8802","Corbesti","Corbe","l10n_ro.RO_MS","Centru"
"8803","Gaiesti","Gaies","l10n_ro.RO_MS","Centru"
"8804","Gruisor","Gruis","l10n_ro.RO_MS","Centru"
"8805","Murgesti","Murge","l10n_ro.RO_MS","Centru"
"8806","Roteni","Roten","l10n_ro.RO_MS","Centru"
"8807","Stejeris","Steje","l10n_ro.RO_MS","Centru"
"8808","Suveica","Suvei","l10n_ro.RO_MS","Centru"
"8809","Valenii","Valen","l10n_ro.RO_MS","Centru"
"8810","Adamus","Adamu","l10n_ro.RO_MS","Centru"
"8811","Chincius","Chinc","l10n_ro.RO_MS","Centru"
"8812","Cornesti","Corne","l10n_ro.RO_MS","Centru"
"8813","Craiesti","Craie","l10n_ro.RO_MS","Centru"
"8814","Dambau","Damba","l10n_ro.RO_MS","Centru"
"8815","Herepea","Herep","l10n_ro.RO_MS","Centru"
"8816","Alunis","Aluni","l10n_ro.RO_MS","Centru"
"8817","Fitcau","Fitca","l10n_ro.RO_MS","Centru"
"8818","Lunca Muresului","Lunca","l10n_ro.RO_MS","Centru"
"8819","Apold","Apold","l10n_ro.RO_MS","Centru"
"8820","Daia","Daia","l10n_ro.RO_MS","Centru"
"8821","Saes","Saes","l10n_ro.RO_MS","Centru"
"8822","Vulcan","Vulca","l10n_ro.RO_MS","Centru"
"8823","Atintis","Atint","l10n_ro.RO_MS","Centru"
"8824","Botez","Botez","l10n_ro.RO_MS","Centru"
"8825","Cecalaca","Cecal","l10n_ro.RO_MS","Centru"
"8826","Istihaza","Istih","l10n_ro.RO_MS","Centru"
"8827","Maldaoci","Malda","l10n_ro.RO_MS","Centru"
"8828","Saniacob","Sania","l10n_ro.RO_MS","Centru"
"8829","Bahnea","Bahne","l10n_ro.RO_MS","Centru"
"8830","Bernadea","Berna","l10n_ro.RO_MS","Centru"
"8831","Cund","Cund","l10n_ro.RO_MS","Centru"
"8832","Daia","Daia","l10n_ro.RO_MS","Centru"
"8833","Gogan","Gogan","l10n_ro.RO_MS","Centru"
"8834","Idiciu","Idici","l10n_ro.RO_MS","Centru"
"8835","Lepindea","Lepin","l10n_ro.RO_MS","Centru"
"8836","Band","Band","l10n_ro.RO_MS","Centru"
"8837","Draculea Bandului","Dracu","l10n_ro.RO_MS","Centru"
"8838","Fanate","Fanat","l10n_ro.RO_MS","Centru"
"8839","Fanatele Madarasului","Fanat","l10n_ro.RO_MS","Centru"
"8840","Istan-Tau","Istan","l10n_ro.RO_MS","Centru"
"8841","Madaras","Madar","l10n_ro.RO_MS","Centru"
"8842","Marasesti","Maras","l10n_ro.RO_MS","Centru"
"8843","Negrenii de Campie","Negre","l10n_ro.RO_MS","Centru"
"8844","Oroiu","Oroiu","l10n_ro.RO_MS","Centru"
"8845","Petea","Petea","l10n_ro.RO_MS","Centru"
"8846","Tiptelnic","Tipte","l10n_ro.RO_MS","Centru"
"8847","Valea Mare","Valea","l10n_ro.RO_MS","Centru"
"8848","Valea Rece","Valea","l10n_ro.RO_MS","Centru"
"8849","Batos","Batos","l10n_ro.RO_MS","Centru"
"8850","Dedrad","Dedra","l10n_ro.RO_MS","Centru"
"8851","Goreni","Goren","l10n_ro.RO_MS","Centru"
"8852","Uila","Uila","l10n_ro.RO_MS","Centru"
"8853","Bagaciu","Bagac","l10n_ro.RO_MS","Centru"
"8854","Delenii","Delen","l10n_ro.RO_MS","Centru"
"8855","Bala","Bala","l10n_ro.RO_MS","Centru"
"8856","Ercea","Ercea","l10n_ro.RO_MS","Centru"
"8857","Balauseri","Balau","l10n_ro.RO_MS","Centru"
"8858","Agristeu","Agris","l10n_ro.RO_MS","Centru"
"8859","Chendu","Chend","l10n_ro.RO_MS","Centru"
"8860","Dumitreni","Dumit","l10n_ro.RO_MS","Centru"
"8861","Filitelnic","Filit","l10n_ro.RO_MS","Centru"
"8862","Senereus","Sener","l10n_ro.RO_MS","Centru"
"8863","Beica de Jos","Beica","l10n_ro.RO_MS","Centru"
"8864","Beica de Sus","Beica","l10n_ro.RO_MS","Centru"
"8865","Cacuciu","Cacuc","l10n_ro.RO_MS","Centru"
"8866","Nadasa","Nadas","l10n_ro.RO_MS","Centru"
"8867","Sanmihai de Padure","Sanmi","l10n_ro.RO_MS","Centru"
"8868","Serbeni","Serbe","l10n_ro.RO_MS","Centru"
"8869","Bichis","Bichi","l10n_ro.RO_MS","Centru"
"8870","Gambut","Gambu","l10n_ro.RO_MS","Centru"
"8871","Nandra","Nandr","l10n_ro.RO_MS","Centru"
"8872","Ozd","Ozd","l10n_ro.RO_MS","Centru"
"8873","Bogata","Bogat","l10n_ro.RO_MS","Centru"
"8874","Ranta","Ranta","l10n_ro.RO_MS","Centru"
"8875","Breaza","Breaz","l10n_ro.RO_MS","Centru"
"8876","Filpisu Mare","Filpi","l10n_ro.RO_MS","Centru"
"8877","Filpisu Mic","Filpi","l10n_ro.RO_MS","Centru"
"8878","Brancovenesti","Branc","l10n_ro.RO_MS","Centru"
"8879","Idicel","Idice","l10n_ro.RO_MS","Centru"
"8880","Idicel-Padure","Idice","l10n_ro.RO_MS","Centru"
"8881","Sacalu de Padure","Sacal","l10n_ro.RO_MS","Centru"
"8882","Valenii de Mures","Valen","l10n_ro.RO_MS","Centru"
"8883","Ceuasu de Campie","Ceuas","l10n_ro.RO_MS","Centru"
"8884","Bozed","Bozed","l10n_ro.RO_MS","Centru"
"8885","Campenita","Campe","l10n_ro.RO_MS","Centru"
"8886","Culpiu","Culpi","l10n_ro.RO_MS","Centru"
"8887","Herghelia","Hergh","l10n_ro.RO_MS","Centru"
"8888","Porumbeni","Porum","l10n_ro.RO_MS","Centru"
"8889","Sabed","Sabed","l10n_ro.RO_MS","Centru"
"8890","Voiniceni","Voini","l10n_ro.RO_MS","Centru"
"8891","Chetani","Cheta","l10n_ro.RO_MS","Centru"
"8892","Coasta Grindului","Coast","l10n_ro.RO_MS","Centru"
"8893","Cordos","Cordo","l10n_ro.RO_MS","Centru"
"8894","Giurgis","Giurg","l10n_ro.RO_MS","Centru"
"8895","Grindeni","Grind","l10n_ro.RO_MS","Centru"
"8896","Hadareni","Hadar","l10n_ro.RO_MS","Centru"
"8897","Lint","Lint","l10n_ro.RO_MS","Centru"
"8898","Chiheru de Jos","Chihe","l10n_ro.RO_MS","Centru"
"8899","Chiheru de Sus","Chihe","l10n_ro.RO_MS","Centru"
"8900","Urisiu de Jos","Urisi","l10n_ro.RO_MS","Centru"
"8901","Urisiu de Sus","Urisi","l10n_ro.RO_MS","Centru"
"8902","Coroisanmartin","Coroi","l10n_ro.RO_MS","Centru"
"8903","Coroi","Coroi","l10n_ro.RO_MS","Centru"
"8904","Odrihei","Odrih","l10n_ro.RO_MS","Centru"
"8905","Soimus","Soimu","l10n_ro.RO_MS","Centru"
"8906","Cozma","Cozma","l10n_ro.RO_MS","Centru"
"8907","Fanatele Socolului","Fanat","l10n_ro.RO_MS","Centru"
"8908","Socolu de Campie","Socol","l10n_ro.RO_MS","Centru"
"8909","Valea Sasului","Valea","l10n_ro.RO_MS","Centru"
"8910","Valea Ungurului","Valea","l10n_ro.RO_MS","Centru"
"8911","Craciunesti","Craci","l10n_ro.RO_MS","Centru"
"8912","Budiu Mic","Budiu","l10n_ro.RO_MS","Centru"
"8913","Cinta","Cinta","l10n_ro.RO_MS","Centru"
"8914","Cornesti","Corne","l10n_ro.RO_MS","Centru"
"8915","Tirimioara","Tirim","l10n_ro.RO_MS","Centru"
"8916","Craiesti","Craie","l10n_ro.RO_MS","Centru"
"8917","Lefaia","Lefai","l10n_ro.RO_MS","Centru"
"8918","Milasel","Milas","l10n_ro.RO_MS","Centru"
"8919","Nima Milaselului","Nima ","l10n_ro.RO_MS","Centru"
"8920","Cucerdea","Cucer","l10n_ro.RO_MS","Centru"
"8921","Bord","Bord","l10n_ro.RO_MS","Centru"
"8922","Seulia de Mures","Seuli","l10n_ro.RO_MS","Centru"
"8923","Cuci","Cuci","l10n_ro.RO_MS","Centru"
